அஞ்ஞாஸமதிமஞ்ஞிஹங்,aññāsamatimaññihaṃ
ராக³சித்தவஸானுகா³,rāgacittavasānugā
ந்ஹாபனுச்சா²த³னேஹி,nhāpanucchādanehi
லாப⁴ஸக்காரஉஸ்ஸுகா,lābhasakkāraussukā
க²ந்தா⁴யதனதா⁴துயோ,khandhāyatanadhātuyo
படாசாராதே²ரீகா³தா²,paṭācārātherīgāthā
சேதோஸமத²மனுயுத்தா,cetosamathamanuyuttā
பி⁴க்கு²னியோ…பே॰…,bhikkhuniyo…pe…
தா³ஸீக³ணபுரக்க²தா,dāsīgaṇapurakkhatā
உய்யானமபி⁴ஹாரயிங்,uyyānamabhihārayiṃ
விஞ்ஞாதஸத்³த⁴ம்மா,viññātasaddhammā
கு³த்தாதே²ரீகா³தா²,guttātherīgāthā
ஸீலப்³ப³தபராமாஸங்,sīlabbataparāmāsaṃ
அகாபுரிஸஸேவிதங்’’,akāpurisasevitaṃ’’
அபுது²ஜ்ஜனஸேவிதங்,aputhujjanasevitaṃ
வாசாதோ³ஸப⁴யட்டிதா,vācādosabhayaṭṭitā
ஸண்ஹதுங்க³ஸதி³ஸீ,saṇhatuṅgasadisī
வலிபி⁴ப்பலம்பி³தா,valibhippalambitā
பரினிட்டி²தமேஸானா,pariniṭṭhitamesānā
விஞ்ஞாதஸத்³த⁴ம்மோ,viññātasaddhammo
ஸுந்த³ரிமாயந்திங்,sundarimāyantiṃ
உத்திட்ட²பிண்டோ³,uttiṭṭhapiṇḍo
து³க்³க³திக³மனங்,duggatigamanaṃ
கின்னரிமந்த³லோசனே,kinnarimandalocane
பாஸாத³னிவாதவாஸினீ,pāsādanivātavāsinī
உப்பலஸிக²ரோபமானி,uppalasikharopamāni
அக்குட்ட²வந்தி³தே,akkuṭṭhavandite
ஸுமேதா⁴தே²ரீகா³தா²,sumedhātherīgāthā
கே²ளஸ்ஸுச்சாரஸ்ஸவ,kheḷassuccārassava
மணிகனகபூ⁴ஸிதங்கோ³,maṇikanakabhūsitaṅgo
அங்கா³ரகாஸுஸதி³ஸா,aṅgārakāsusadisā
அஸபத்தமஸம்பா³த⁴ங்,asapattamasambādhaṃ
அச்ச²ரியமப்³பு⁴தங்,acchariyamabbhutaṃ
விசிகிச்சா²னுஸயோதி,vicikicchānusayoti
உபாதி³ன்னகனிரோத⁴ங்,upādinnakanirodhaṃ
அந்தேவாஸிகஸஹஸ்ஸேன,antevāsikasahassena
நீவரணவிக்க²ம்ப⁴னதோ,nīvaraṇavikkhambhanato
பரியோஸானகல்யாணோதி,pariyosānakalyāṇoti
வுஸிதப்³ரஹ்மசரியோ,vusitabrahmacariyo
தே³வயக்க²னிஸேவிதா,devayakkhanisevitā
சதுராஸீதிஸஹஸ்ஸேஹி,caturāsītisahassehi
ஸதயோஜனவித்தி²ண்ணா,satayojanavitthiṇṇā
புரிஸகோடிஸஹஸ்ஸானங்,purisakoṭisahassānaṃ
நாமமத்தமேத’’ந்தி,nāmamattameta’’nti
பச்சேகஸம்பு³த்³தோ⁴,paccekasambuddho
உஸ்ஸாஹஜனநத்த²ஞ்சேவ,ussāhajananatthañceva
விஸகண்டகவாணிஜோவிய,visakaṇṭakavāṇijoviya
நிப்³ப³த்தேதா²’’தி,nibbattethā’’ti
உரக³ஸுத்தவண்ணனா,uragasuttavaṇṇanā
பவத்திபா⁴வனிவாரணதோ,pavattibhāvanivāraṇato
நீவரணாதி³த⁴ம்மானங்,nīvaraṇādidhammānaṃ
கா³மனிக³மாதீ³ஸ்வேவ,gāmanigamādīsveva
பாராயனவக்³க³வண்ணனா,pārāyanavaggavaṇṇanā
ஆபாத²மாக³ச்ச²ந்தி,āpāthamāgacchanti
உபாதா³னக்க²ந்தே⁴ஸு,upādānakkhandhesu
அதீதமத்³தா⁴ன’’ந்தி,atītamaddhāna’’nti
விஞ்ஞாணக்க²ந்த⁴ஸ்ஸ,viññāṇakkhandhassa
விபரிணாமலக்க²ணவஸேன,vipariṇāmalakkhaṇavasena
உத³யப்³ப³யத³ஸ்ஸனேன,udayabbayadassanena
உபக்கிலேஸவிமுத்தங்,upakkilesavimuttaṃ
நிப்³பி³ந்த³ந்தஸ்ஸ,nibbindantassa
மனொத்³வாராவஜ்ஜனங்,manodvārāvajjanaṃ
சீவரபடிஸங்யுத்தானி,cīvarapaṭisaṃyuttāni
படிக்³க³ஹணஸ்மிஞ்ஹி,paṭiggahaṇasmiñhi
து³தியவக்³க³வண்ணனா,dutiyavaggavaṇṇanā
ஸீதச்சா²யதருபேதங்,sītacchāyatarupetaṃ
நேருத்தமதி⁴ப்பாயோ,neruttamadhippāyo
தே³ஸனாஹாரவிப⁴ங்கோ³,desanāhāravibhaṅgo
‘அத்தானுதி³ட்டி²ங்,‘attānudiṭṭhiṃ
ஸமத²புப்³ப³ங்க³மாய,samathapubbaṅgamāya
து³க்க²ஸமுத³யோ’’தி,dukkhasamudayo’’ti
அஸ்ஸாதா³தீ³னவதா,assādādīnavatā
விபரிணாமது³க்க²தா,vipariṇāmadukkhatā
ஸமாதி⁴ந்த்³ரியஞ்ச,samādhindriyañca
வீரியிந்த்³ரியஞ்ச,vīriyindriyañca
ஸத்³தி⁴ந்த்³ரியங்,saddhindriyaṃ
ஸோதாபத்தியங்கே³ஸு,sotāpattiyaṅgesu
யுத்திஹாரவிப⁴ங்கோ³,yuttihāravibhaṅgo
கேனஸ்ஸுப்³பா⁴ஹதோ,kenassubbhāhato
மச்சுனாப்³பா⁴ஹதோ,maccunābbhāhato
வித்தா²ரேதப்³ப³ங்,vitthāretabbaṃ
உபெக்கா²ஸுக²ஸஹக³தா,upekkhāsukhasahagatā
ஸச்சஸம்மோஹனலக்க²ணா,saccasammohanalakkhaṇā
லக்க²ணஹாரவிப⁴ங்கோ³,lakkhaṇahāravibhaṅgo
து³க்க²க்க²ந்த⁴ஸ்ஸ,dukkhakkhandhassa
து³க்க²வேத³னீயானங்,dukkhavedanīyānaṃ
அபி⁴னந்தி³த’’ந்தி,abhinandita’’nti
தண்ஹாதி³ட்டி²மானா,taṇhādiṭṭhimānā
நித்³தி³ஸிதப்³பா³,niddisitabbā
நித்³தி³ஸிதப்³பா³,niddisitabbā
ஸசித்தபரியோதா³பனங்,sacittapariyodāpanaṃ
தி²னமித்³தா⁴பி⁴பூ⁴,thinamiddhābhibhū
நிப்³பே³த⁴பா⁴கி³யே,nibbedhabhāgiye
அத்தஸம்மாபணிதா⁴னங்,attasammāpaṇidhānaṃ
ஸங்க⁴ஸுப்படிபன்னதா,saṅghasuppaṭipannatā
மிச்சா²தி³ட்டி²கா,micchādiṭṭhikā
அக³திக³மனவீதிவத்தோ,agatigamanavītivatto
து³க்க²னிரோதோ⁴’’தி,dukkhanirodho’’ti
து³க்க²மத்³த³க்கி²,dukkhamaddakkhi
அபுனப்³ப⁴வாயா’’தி,apunabbhavāyā’’ti
படிச்சஸமுப்பாதே³ஹி,paṭiccasamuppādehi
ஸங்கா²ரபரியாபன்னா,saṅkhārapariyāpannā
ஸமாதி⁴ந்த்³ரியஞ்ச,samādhindriyañca
ஸங்கா²ரபரியாபன்னோ,saṅkhārapariyāpanno
திரச்சா²னயோனிகா³மீ,tiracchānayonigāmī
நேவஸெக்க²னாஸெக்கோ²,nevasekkhanāsekkho
ஸமாரோபயிதப்³பா³னி,samāropayitabbāni
ஸசித்தபரியோத³பனங்,sacittapariyodapanaṃ
தி³ட்டி²விபல்லாஸோ,diṭṭhivipallāso
பச்சவெக்கி²தப்³போ³,paccavekkhitabbo
து³ச்சரிதஸங்கிலேஸோ,duccaritasaṃkileso
அகுஸலகம்மஸமாதா³னங்,akusalakammasamādānaṃ
ஆனேஞ்ஜாபி⁴ஸங்கா²ரா,āneñjābhisaṅkhārā
அவஸேஸகுஸலஸங்கா²ரா,avasesakusalasaṅkhārā
அபராபரியவேத³னீயங்,aparāpariyavedanīyaṃ
மனுஸ்ஸவேத³னீயந்தி,manussavedanīyanti
ஸம்மாஸங்கப்பகோ³சரோ,sammāsaṅkappagocaro
விப⁴த்திஹாரஸம்பாதோ,vibhattihārasampāto
நித்³தி³ஸிதப்³போ³,niddisitabbo
பரிவத்தனஹாரஸம்பாதோ,parivattanahārasampāto
அப்³யாபாத³ஸங்கப்போ,abyāpādasaṅkappo
அவிஹிங்ஸாஸங்கப்போ,avihiṃsāsaṅkappo
பஞ்ஞத்திஹாரஸம்பாதோ,paññattihārasampāto
ஸங்கா²ரவந்தங்…பே॰…,saṅkhāravantaṃ…pe…
உச்சே²த³ஸஸ்ஸதவாதா³,ucchedasassatavādā
அத்தவாது³பாதா³னங்,attavādupādānaṃ
மனோபுப்³ப³ங்க³மா,manopubbaṅgamā
ஸம்பா³த⁴ஸங்கா²ததரோ,sambādhasaṅkhātataro
பரினிப்³பு³தோ’’தி,parinibbuto’’ti
பச்சேகபு³த்³த⁴ம்ஹி,paccekabuddhamhi
ஸப்³ப³ஸங்யோஜனாதீதோ,sabbasaṃyojanātīto
த⁴ங்கமிவொஸ்ஸஜந்தி,dhaṅkamivossajanti
அஹோரத்தமதந்தி³தங்,ahorattamatanditaṃ
வூஸிதப்³ரஹ்மசரியோ,vūsitabrahmacariyo
ஸங்கிலேஸபா⁴கி³யஞ்ச,saṃkilesabhāgiyañca
வுஸிதப்³ரஹ்மசரியோ,vusitabrahmacariyo
பொ²ட்ட²ப்³பா³…பே॰…,phoṭṭhabbā…pe…
அகண்ஹஅஸுக்கவிபாகங்,akaṇhaasukkavipākaṃ
விப்பமுச்சந்தீ’’தி,vippamuccantī’’ti
நித்³தி³ஸிதப்³ப³ங்,niddisitabbaṃ
பரியுட்டா²னபூ⁴மியா,pariyuṭṭhānabhūmiyā
யஸ்ஸிந்த்³ரியானி,yassindriyāni
த⁴ம்மாதி⁴ட்டா²னங்,dhammādhiṭṭhānaṃ
‘ஸெய்யோஹமஸ்மீ’திபி,‘seyyohamasmī’tipi
‘ஸதி³ஸோஹமஸ்மீ’திபி,‘sadisohamasmī’tipi
கீ²ணதிரச்சா²னயோனி,khīṇatiracchānayoni
து³ச்சிந்திதசிந்தீ,duccintitacintī
வண்ணக³ந்த⁴மஹேட²யங்,vaṇṇagandhamaheṭhayaṃ
த⁴ம்மாதி⁴ட்டா²னஞ்ச,dhammādhiṭṭhānañca
பன்னரஸிந்த்³ரியா,pannarasindriyā
கொ³ச்ச²கபத³மெத்த²,gocchakapadamettha
திகெஸ்வேகூனவீஸதி,tikesvekūnavīsati
விஹாரமேக’மாக³ம்ம,vihārameka’māgamma
வாத³மோதாரேஹீ’’தி,vādamotārehī’’ti
க³ம்பீ⁴ரகோ⁴ஸத்தா,gambhīraghosattā
வித்தா²ரமக்³க³ஞ்ச,vitthāramaggañca
ஸப்³ப³மஸேஸயித்வா,sabbamasesayitvā
ப⁴விதப்³ப³த்தாதி,bhavitabbattāti
அக்³கி³ஸந்தாபஸ்ஸ,aggisantāpassa
விஸுத்³தி⁴மக்³கே³,visuddhimagge
பாகடோயேவாயமத்தோ²,pākaṭoyevāyamattho
பிட்டி²பாத³தோ’’தி,piṭṭhipādato’’ti
க³ப்³ப⁴கா⁴தவாசகங்,gabbhaghātavācakaṃ
லோகாமிஸாரம்மணானங்,lokāmisārammaṇānaṃ
க³ப்³ப⁴கா⁴தனத்தே²,gabbhaghātanatthe
பா⁴ஸாபரிவத்தனவஸேன,bhāsāparivattanavasena
லோகியக³ந்த²வசனங்,lokiyaganthavacanaṃ
அத்த²ஸங்வண்ணனாயங்,atthasaṃvaṇṇanāyaṃ
மஹாயானிகனயவிசாரணா,mahāyānikanayavicāraṇā
ஸாஸனப்பவத்திக்கமோ,sāsanappavattikkamo
ஸம்படிச்ச²ந்தானங்,sampaṭicchantānaṃ
பி⁴ன்னவாத³க³ணானங்,bhinnavādagaṇānaṃ
பு³த்³த⁴ஸாஸனபூ⁴தே,buddhasāsanabhūte
நிப்³பா³னதா⁴துயா,nibbānadhātuyā
வேதுல்லவாதா³தீ³ஸு,vetullavādādīsu
ராஜமஹாமத்தாத³யோபி,rājamahāmattādayopi
த⁴ம்மருசினிகாயஸ்ஸ,dhammarucinikāyassa
ஸக்கதபா⁴ஸாரோபிதங்,sakkatabhāsāropitaṃ
பரிஸுத்³த⁴பிடகமேவ,parisuddhapiṭakameva
வஜிரபப்³ப³தவாஸினோ,vajirapabbatavāsino
கூ³ள்ஹவெஸ்ஸந்தரங்,gūḷhavessantaraṃ
அங்கு³லிமாலபிடகங்,aṅgulimālapiṭakaṃ
ரட்ட²பாலக³ஜ்ஜிதங்,raṭṭhapālagajjitaṃ
படிக்³க³ண்ஹிதுங்,paṭiggaṇhituṃ
லோகானுவத்தனத்த²ங்,lokānuvattanatthaṃ
பு³த்³த⁴பூஜாதீ³னி,buddhapūjādīni
அபி⁴த⁴ம்மஸமுச்சயே,abhidhammasamuccaye
பதா⁴னாசரியபூ⁴தேஹி,padhānācariyabhūtehi
ப⁴த³ந்தஜோதிபாலேன,bhadantajotipālena
ஸந்தா⁴யபா⁴ஸிதம்பி,sandhāyabhāsitampi
ஸமந்தபாஸாதி³காயங்,samantapāsādikāyaṃ
யஸமன்னாக³தபா⁴வஞ்ச,yasamannāgatabhāvañca
விஸுத்³தி⁴மக்³கோ³,visuddhimaggo
ஸீலாதி³பே⁴தா³னங்,sīlādibhedānaṃ
விஸுத்³தி⁴கதா²யங்,visuddhikathāyaṃ
தோ³ஸனிதா³னத³ஸ்ஸனே,dosanidānadassane
விமுத்திமக்³கே³பி,vimuttimaggepi
விசிகிச்சா²யா’’தி,vicikicchāyā’’ti
ஆனாபானஸ்ஸதிஸமாதி⁴,ānāpānassatisamādhi
பா⁴விதோ’’திஆதி³கா,bhāvito’’tiādikā
ஊகாஸிரஸமூபம’’ந்தி,ūkāsirasamūpama’’nti
ஸாரிபுத்தத்தே²ரேன,sāriputtattherena
பிட்டே²ஸு,piṭṭhesu
ஸத்³தா⁴யிதப்³ப³கா,saddhāyitabbakā
வினயட்ட²கதா²கரணங்,vinayaṭṭhakathākaraṇaṃ
யதா²வுத்தப்பகாரேன,yathāvuttappakārena
பதா⁴னக⁴ரமுத்தமங்,padhānagharamuttamaṃ
ஸுசிசாரித்தஸீலேன,sucicārittasīlena
ஸம்பன்னஸலிலாஸயங்,sampannasalilāsayaṃ
ஆக³மட்ட²கதா²கரணங்,āgamaṭṭhakathākaraṇaṃ
ஸாஸனவிபூ⁴திகாமேன,sāsanavibhūtikāmena
பிடகத்தயஸாக³ரஸ்ஸ,piṭakattayasāgarassa
தீ³பவாஸீனமத்தா²ய,dīpavāsīnamatthāya
பகாஸயிஸ்ஸாமீ’’தி,pakāsayissāmī’’ti
பஞ்சபகரணட்ட²கதா²ய,pañcapakaraṇaṭṭhakathāya
அபி⁴த⁴ம்மமதே³ஸயி,abhidhammamadesayi
விசாரயிஸ்ஸாமீ’’தி,vicārayissāmī’’ti
அதிவிசாரணமத்தமேவ,ativicāraṇamattameva
பு³த்³த⁴கோ⁴ஸோதி,buddhaghosoti
ஸத்³தா⁴ஸம்பன்னஸ்ஸ,saddhāsampannassa
ஸீஹளட்ட²கதா²னயங்,sīhaḷaṭṭhakathānayaṃ
தே²ரவாதி³ன’’ந்தி,theravādina’’nti
அப்³பொ⁴ச்சி²ன்னோ,abbhocchinno
ஜாதகட்ட²கதா²கரணங்,jātakaṭṭhakathākaraṇaṃ
பு³த்³த⁴வங்ஸஸ்ஸ,buddhavaṃsassa
அஸங்ஸட்ட²விஹாரேன,asaṃsaṭṭhavihārena
மஹாபுரிஸசரியானங்,mahāpurisacariyānaṃ
மஹாஸங்கி⁴காதீ³னங்,mahāsaṅghikādīnaṃ
சரியாவிதா⁴னஸஹிதோ,cariyāvidhānasahito
பு³த்³த⁴கோ⁴ஸஸ்ஸ,buddhaghosassa
அனாகுலபத³வாக்யேஹி,anākulapadavākyehi
விஸுத்³த⁴ஜ்ஜா²ஸயா,visuddhajjhāsayā
உஸ்ஸாஹஜாதோ’பக³மாய,ussāhajāto’pagamāya
ஸுவிஸுத்³தி⁴யாதி,suvisuddhiyāti
விவட்டாதி⁴க³மாய’’,vivaṭṭādhigamāya’’
வத்திஸ்ஸதே’ச்சஸ்ஸ,vattissate’ccassa
ஸந்துட்ட²சித்தஸ்ஸ,santuṭṭhacittassa
ஸம்பு³த்³த⁴வாணீஸு,sambuddhavāṇīsu
நூன’பி⁴ராமலங்கங்,nūna’bhirāmalaṅkaṃ
பு³த்³தா⁴பி⁴ஹிதாவ,buddhābhihitāva
பாஸாத³’முத்தம’மகா,pāsāda’muttama’makā
ஸங்ஸோத⁴னத்த²’மிதி,saṃsodhanattha’miti
பூரெஸ்ஸ’மேத’’மிதி,pūressa’meta’’miti
ஸகே²த³’மனபெக்கி²ய,sakheda’manapekkhiya
பஸித்³த⁴ஸித்³தா⁴,pasiddhasiddhā
அச்சந்தகந்தப³ஹுலா,accantakantabahulā
அச்சந்தஸாக³ரனிபா⁴,accantasāgaranibhā
பு²ல்லங்’திஸயா’ஸி,phullaṃ’tisayā’si
ஸபு³த்³தி⁴விக்கம,sabuddhivikkama
வித்³வாலிஸங்க⁴ஸ்ஸ,vidvālisaṅghassa
து³ப்³போ³த⁴த⁴ம்மே,dubbodhadhamme
ஹேதுபச்சயுப்பன்னா,hetupaccayuppannā
படிஸந்தி⁴சித்தஸ்ஸ,paṭisandhicittassa
சித்தசேதஸிகரூபானி,cittacetasikarūpāni
து³ஸ்ஸனீயவத்தூ²னி,dussanīyavatthūni
லோப⁴னெய்யவத்தூ²ஸு,lobhaneyyavatthūsu
லோப⁴விவேகஸுக²ரஸங்,lobhavivekasukharasaṃ
ஜா²னஸமாபத்திஸுகா²,jhānasamāpattisukhā
தோ³ஸனெய்யவத்தூ²ஸு,dosaneyyavatthūsu
தோ³ஸவிவேகஸுக²ரஸங்,dosavivekasukharasaṃ
ஆரம்மணபச்சயதீ³பனா,ārammaṇapaccayadīpanā
அதி⁴பதிஸமுட்டி²தா,adhipatisamuṭṭhitā
அபி⁴ப⁴வனட்டே²னாதி,abhibhavanaṭṭhenāti
ச²ந்தா³தி⁴பதினயேன,chandādhipatinayena
தண்ஹாஸஹக³தசித்தங்,taṇhāsahagatacittaṃ
ப⁴வனிகந்திகஜவனானி,bhavanikantikajavanāni
உப்பாத³னட்டே²னாதி,uppādanaṭṭhenāti
சிந்தனகிரியாவேகோ³,cintanakiriyāvego
கம்மகிலேஸவேகா³னங்,kammakilesavegānaṃ
அச்சந்தஸந்ததரத்தா,accantasantatarattā
அனந்தரபச்சயத⁴ம்மா,anantarapaccayadhammā
மஹாபூ⁴தரூபத⁴ம்மோ,mahābhūtarūpadhammo
நிஸ்ஸந்த³மத்தத்தா,nissandamattattā
பகதூபனிஸ்ஸயத⁴ம்மா,pakatūpanissayadhammā
து³க்கு²ப்பத்தியா,dukkhuppattiyā
ஸமாதி³யதீதிஆதி³னா,samādiyatītiādinā
விபாகாப்³யாகதானங்,vipākābyākatānaṃ
அதி⁴ட்டா²னபாரமிங்,adhiṭṭhānapāramiṃ
மக்³க³பா⁴வனாஸுபி,maggabhāvanāsupi
ஆரம்மணிகத⁴ம்மானங்,ārammaṇikadhammānaṃ
ஆபாதமாக³ச்ச²ந்தி,āpātamāgacchanti
ப⁴வங்கு³பச்சே²தே³,bhavaṅgupacchede
ப³லவட்³ட⁴னத்த²ஞ்ச,balavaḍḍhanatthañca
பச்சி²மபச்சி²மேஸு,pacchimapacchimesu
ஸந்தி³ஸ்ஸந்தியேவ,sandissantiyeva
கிரியாவிஸேஸட்டே²ன,kiriyāvisesaṭṭhena
வாசாபவத்தனகிரியா,vācāpavattanakiriyā
து³சிந்திதகிரியா,ducintitakiriyā
நானாக்க²ணிககம்மங்,nānākkhaṇikakammaṃ
ஸஹஜாதசித்தசேதஸிகா,sahajātacittacetasikā
ஜானநவீதி²சித்தஸ்ஸ,jānanavīthicittassa
புரிமப⁴வஸித்³த⁴ங்,purimabhavasiddhaṃ
ஆயுகப்பபரியோஸானங்,āyukappapariyosānaṃ
மனோஸஞ்சேதனாஹாரேஹி,manosañcetanāhārehi
ஆரம்மணரஸானுப⁴வனங்,ārammaṇarasānubhavanaṃ
ஸத்³தி⁴ந்த்³ரியங்,saddhindriyaṃ
சித்தசேதஸிகத⁴ம்மா,cittacetasikadhammā
ஜீவிதரூபவஜ்ஜிதானி,jīvitarūpavajjitāni
புரிஸலிங்கா³தீ³ஸு,purisaliṅgādīsu
உபனிஜ்ஜா²யனட்டே²ன,upanijjhāyanaṭṭhena
ஜா²னங்க³த⁴ம்மானங்,jhānaṅgadhammānaṃ
கஸிணனிமித்தாதி³கே,kasiṇanimittādike
மக்³க³பச்சயதீ³பனா,maggapaccayadīpanā
விப்பயுத்தபச்சயோ,vippayuttapaccayo
சதுக்க²ந்த⁴னாமங்,catukkhandhanāmaṃ
ஸஹஜாதவிப்பயுத்தோ,sahajātavippayutto
பச்சா²ஜாதஅவிக³தோ,pacchājātaavigato
பச்சுப்பன்னபச்சயா,paccuppannapaccayā
அனத்தலக்க²ணதீ³பனே,anattalakkhaṇadīpane
ஸோதவிஞ்ஞாணத்³வயங்,sotaviññāṇadvayaṃ
ஜித்ஹவிஞ்ஞாணதா⁴து,jithaviññāṇadhātu
காயவிஞ்ஞாணத்³வயங்,kāyaviññāṇadvayaṃ
ஸம்பயுத்தசித்தங்,sampayuttacittaṃ
இந்த்³ரியகிச்சஞ்ச,indriyakiccañca
லோப⁴மூலிகசித்தேஸு,lobhamūlikacittesu
தி²னமித்³த⁴ஞ்சாதி,thinamiddhañcāti
தோ³ஸமூலிகசித்தேஸு,dosamūlikacittesu
லோகுத்தரசித்தானி,lokuttaracittāni
வீமங்ஸாதி⁴பதினாம,vīmaṃsādhipatināma
ஸிக்கா²பத³ஸீலபூரண,sikkhāpadasīlapūraṇa
த்³வாவீஸதிபச்சயதோ,dvāvīsatipaccayato
காயவிஞ்ஞத்திரூபங்,kāyaviññattirūpaṃ
அஞ்ஞமஞ்ஞவஜ்ஜிதேஹி,aññamaññavajjitehi
ஹத³யவத்து²ரூபஞ்ச,hadayavatthurūpañca
ஹத³யகோஸப்³ப⁴ந்தரே,hadayakosabbhantare
அஜ்ஜ²த்தஸந்தானஞ்ச,ajjhattasantānañca
சித்தஜரூபகலாபானங்,cittajarūpakalāpānaṃ
சதுவீஸதிபச்சயக³ணோ,catuvīsatipaccayagaṇo
ஸுத்³தி⁴ந்த்³ரியோ,suddhindriyo
புப்³ப³பு³த்³தா⁴,pubbabuddhā
காதுப³ஹுஸ்ஸஹானங்,kātubahussahānaṃ
மோசனமுபாயமித³ந்தி,mocanamupāyamidanti
புப்³ப³னிமித்தானி,pubbanimittāni
மங்க³லமாக³மிங்ஸு,maṅgalamāgamiṃsu
த⁴ம்மாஸனதோதரந்தோ,dhammāsanatotaranto
ரம்மஸுரம்மஸுபே⁴ஸு,rammasurammasubhesu
ஸிரீஸபாகா³ரமித³ங்,sirīsapāgāramidaṃ
தித்திவஸானமத்தி²,tittivasānamatthi
மத்தேப⁴கும்பு⁴பரி,mattebhakumbhupari
தி³ஸ்வாரவிந்தா³னி,disvāravindāni
ஸத்தாவஸத்தாவஸுதா⁴,sattāvasattāvasudhā
ரதனாகரஸன்னிபா⁴னி,ratanākarasannibhāni
பாபாபப⁴வுக்³க³தோ,pāpāpabhavuggato
பாபாபாபப⁴வாஸங்கா³,pāpāpāpabhavāsaṅgā
பாத்வனஞ்ஞமனஞ்ஞிவ,pātvanaññamanaññiva
ஸுவிஸுத்³த⁴மலத்த²,suvisuddhamalattha
நேவதிது³க்கரம்ஹி,nevatidukkaramhi
யுத்³தா⁴யுபாக³மி,yuddhāyupāgami
அனந்தலோககா²தும்ஹி,anantalokakhātumhi
ஸப்³ப³த்த²ஸாதி⁴தோ,sabbatthasādhito
ஜா²பெந்தோனுமத்தங்,jhāpentonumattaṃ
நானானயேஹீபி⁴ஸமேஸி,nānānayehībhisamesi
ஸாரதி²த³ம்மஸத்தே,sārathidammasatte
பு³த்³தோ⁴லோகாலோகே,buddholokāloke
தளாகுய்யானவாபிஸு,taḷākuyyānavāpisu
நானாப²லரஸுத்தமங்,nānāphalarasuttamaṃ
சோசமோசாதி³னப்பகா,cocamocādinappakā
பு³த்³த⁴ஸெட்ட²ஸ்ஸ,buddhaseṭṭhassa
சதுராஸீதிஸஹஸ்ஸேஹி,caturāsītisahassehi
பத்தசீவரமாதி³கங்,pattacīvaramādikaṃ
ஸம்போ³தி⁴மக்³க³ங்,sambodhimaggaṃ
விக³மே’நதிவிமலீகத,vigame’nativimalīkata
ஜீவிதமத³க³ப்³பி³த,jīvitamadagabbita
ஸுக²லவவஞ்சிதஹத³யோ,sukhalavavañcitahadayo
பாத³ம்பு³ஜங்கு³லி,pādambujaṅguli
து³ரிதாரிவக்³கே³,duritārivagge
ஸக்கப⁴வனுப்³ப³ஹணே,sakkabhavanubbahaṇe
பாத³ட்ட²ஹத்தி²பதி,pādaṭṭhahatthipati
ஸங்ராஜதா⁴னிமுஸபோ⁴,saṃrājadhānimusabho
முகுலோபமமுஸ்ஸவாய,mukulopamamussavāya
பாபாரிஸீஸலுனதேனிவ,pāpārisīsalunateniva
ரத்தாத⁴ரத்³வயமதோ⁴,rattādharadvayamadho
நெத்தம்பு³ஜஸ்ஸிரி,nettambujassiri
சூளக³ந்த²வங்ஸபாளி,cūḷaganthavaṃsapāḷi
ஸுத்தந்தபிடகந்தி,suttantapiṭakanti
பாசித்தியகண்ட³ங்,pācittiyakaṇḍaṃ
மஹாவக்³க³கண்ட³ங்,mahāvaggakaṇḍaṃ
தா⁴துகதா²பகரணங்,dhātukathāpakaraṇaṃ
பட்டா²னபகரணந்தி,paṭṭhānapakaraṇanti
அங்கு³த்தரனிகாயோ,aṅguttaranikāyo
அங்கு³த்தரனிகாயோ?,aṅguttaranikāyo
நவஸுத்தஸஹஸ்ஸானி,navasuttasahassāni
நிப்³பா³னபரியந்தே,nibbānapariyante
ஸத்³த³த்தா²தி³கங்,saddatthādikaṃ
க³ந்த²காரகாசரியா?,ganthakārakācariyā
மது⁴ரத்த²விலாஸினீ,madhuratthavilāsinī
தே²ரீகத²ட்ட²கதா²,therīkathaṭṭhakathā
புப்³பா³சரியானாமா,pubbācariyānāmā
த³ஸபு³த்³த⁴வங்ஸோ,dasabuddhavaṃso
கு²த்³த³கஸிக்க²ங்,khuddakasikkhaṃ
வினயஸங்க³ஹபகரணங்,vinayasaṅgahapakaraṇaṃ
ஸுபோ³தா⁴லங்காரஸ்ஸ,subodhālaṅkārassa
ஸுமங்க³லப்பஸாத³னி,sumaṅgalappasādani
உத்தரவினிச்ச²யஸ்ஸ,uttaravinicchayassa
லீனத்த²ப்பகாஸினி,līnatthappakāsini
அபி⁴த⁴ம்மக³ண்டி²,abhidhammagaṇṭhi
ஸோதத்த²கினிதா³னங்,sotatthakinidānaṃ
த³ஸக³ண்டி²வண்ணனா,dasagaṇṭhivaṇṇanā
பு⁴ம்மனித்³தே³ஸோ,bhummaniddeso
த⁴ம்மசக்கஸுத்தஸ்ஸ,dhammacakkasuttassa
ஜினாலங்காரபகரணஸ்ஸ,jinālaṅkārapakaraṇassa
லிங்க³வினிச்ச²யோ,liṅgavinicchayo
மஹாஅட்ட²கதா²சரியோ,mahāaṭṭhakathācariyo
மஹாபச்சரிகாசரியோ,mahāpaccarikācariyo
லங்காதீ³பிகாசரியா,laṅkādīpikācariyā
மொக்³க³லானாசரியோ,moggalānācariyo
அனுருத்³தா⁴சரியோ,anuruddhācariyo
அக்³க³வங்ஸாசரியோ,aggavaṃsācariyo
பு³த்³த⁴கோ⁴ஸாசரிய,buddhaghosācariya
பு³த்³த⁴த்தாசரியா,buddhattācariyā
